動画URL,サムネイル,いいね数,説明文,楽曲,楽曲URL,文字起こし,文字起こし修正
https://www.tiktok.com/@hensaikitsui/video/7444745430639873288,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oo1RKfyEAERWAIqEDCFnADBDgbUKABBIfQUEDo?lk3s=81f88b70&x-expires=1749106800&x-signature=pTBhzdk2UFJMkawO9lw79%2Fb%2Fckk%3D&shp=81f88b70&shcp=-,18,減らしたい？　#社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7444745572692626177,"僕はやんないですけど例えば僕がこの作業をやるから代わりにいくら払わないといけないみたいな契約があったとするじゃないですかでその時にその支払い金額が結構重なっちゃって何百万だった時にこれってお金が払えなくなったらどこまで行っても裁判やったりとか弁護士で対応するみたいな感じなんですけど

民事事件で結局相手がお金ありませんって言ったらお金1円も取れなくて裁判したとしても赤字で終わっちゃうものなんですよなんで相手から1円でもいいから払ってほしいっていうのが向こうの意向なのでこれは警察とかだったら税金払ってなかった時に国税が目つけてきてそういう問題になった時は警察に捕まるんですけど民間とか個人に対しての債務は基本的に民事ですだから国とかそっちのお金触っちゃうと捕まるリスクがあるって感じです

",
https://www.tiktok.com/@hensaikitsui/video/7434519730578312456,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/osIGszNCxAl5BwIGw9IAciiAvuBhKlDOUfx7Fq?lk3s=81f88b70&x-expires=1749106800&x-signature=Qnm0nQhZvA%2FqKvKWrSOPbG0dEIM%3D&shp=81f88b70&shcp=-,17,出てくれる人🙋 #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #貯金 #ブラック,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7434519753332411137,"はい、社長に6億円持ち入れされた借金6億日記です今回対面で借金相談したい方を募集します今までコメントでたくさんご相談いただきありがとうございますこの度ですね、皆さんのガチの相談を聞きながらリアルな相談の内容をTikTokで発信できる方を探しています借金6億円してから1年間で5億円まで減らして今も毎月数百万払ってる僕が借金で困ってる方の返済に向けてお手伝いをできればと考えていますご連絡はTikTokのメッセージか公式LINEから
",
https://www.tiktok.com/@hensaikitsui/video/7493821452517395730,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ogGOaAEQIDAP9Gff4ZFgfHnVEwbKpEAvDC2rCq?lk3s=81f88b70&x-expires=1749106800&x-signature=oAuzY4cGY77%2FTuxcR3VIWCQtJwQ%3D&shp=81f88b70&shcp=-,16,借金クイズ #借金 #滞納 #クレカ #クレジットカード #貯金 #自己破産 #経営者,ルパン風ファンキーな金管　クラブ系ジャズ - Ponetto,https://www.tiktok.com/music/%E3%83%AB%E3%83%91%E3%83%B3%E9%A2%A8%E3%83%95%E3%82%A1%E3%83%B3%E3%82%AD%E3%83%BC%E3%81%AA%E9%87%91%E7%AE%A1-%E3%82%AF%E3%83%A9%E3%83%96%E7%B3%BB%E3%82%B8%E3%83%A3%E3%82%BA-6997861027425880066,"第1回借金クイズ第1問 ブラックでも通るローンは?A.

携帯のローン B.

カードローン

ブラックはこれ携帯のローンですね携帯のローンはみんな生活に必要だからかわかんないんですけどCACが汚れてたとしても分割の金額が20万円以下だったら通りますあとあのブラックの人が名字変わった瞬間とかにも結構通ります大正解です第2問借金の理由ランキング第1位はA生活費BギャンブルこれめっちゃむずいですねこれAの生活費

正解です!なんでなんでしょうね 意外と生活費なんなんですかね 普通に管理能力結構ひどいですよね 生活費僕が言えたことじゃないですけどね

",
https://www.tiktok.com/@hensaikitsui/video/7477525089760578834,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oEFJAiGAAIPALDAGLoeErfHbMFZNgwEQAIDedE?lk3s=81f88b70&x-expires=1749106800&x-signature=A1TObtaaC%2BAUjiGWFl91EQV41w4%3D&shp=81f88b70&shcp=-,16,借金原因ランキング #借金 #滞納 #お金 #社長 #自己破産 #貯金 #クレカ #クレジットカード #デュース整理 #おすすめ,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7477525162759949073,"借金原因ランキングお願いします学費近いんですけど入ってないですねマジですか?じゃあ生活費とか第1位ですさすが初っ端1位当てましたねほとんどの人がだから生活費困ってるっていう結婚とか近いところで7位家族の借金っていうのがありますねなるほどそこに学費とか含まれてそうですね確かに逆にみんな何に借金してるの?結構細かい話もある住宅ローンとか

こちら第3位です車のローンですか?車のローンは第4位です最後2位5位6位なんですけど6位はヒントで言うとちょっと失敗しちゃった感じですね投資とかですか?正解です5位は女性の方に多そうな感じですね

妊娠してる時にみたいな違いますね合意はちなみにショッピングですショッピングなんですねギャンブルださすがですさすがですありがとうございます僕に言うと借金にも詳しいですねあんま嬉しくないですけどね

",
https://www.tiktok.com/@hensaikitsui/video/7434900120614833415,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o0IBzlB31yDwCAB8YikAhDAAiAukungEYwfiIE?lk3s=81f88b70&x-expires=1749106800&x-signature=blIGfUpMeZrVxds0JVQVYNkoMTA%3D&shp=81f88b70&shcp=-,16,次はどこに行って欲しい？ #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #貯金 #ブラック,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7434900146699193104,"すいません ちょっと僕のティックトックで企画で借金の総額聞いてるんですけどそうです 私めっちゃフォローしてますよ見せてくださいちょっと今借金額のリサーチしてていくらぐらい

え、500万ぐらいしかない。え、やばい、これ言うのちょっと恥ずかしいですね、これ言うの。ガチ反応。500って何に使ったの?

カメラとか好きなんですけどカメラ買ったりとかあとパソコンとか買い替えとかが重なったりとかでも一番はタクシーで帰っちゃうそういうのね積み重なりみたいな結構だらしない感じですよねそうかもしれないですちなみに僕今借金の減額診断みたいなのやってるんですけど興味とかあります?え?

ぜひ僕のプロフィールの方のリンクからちょっと相談してみてくださいわかりましたやってみます

",
https://www.tiktok.com/@hensaikitsui/video/7494430464309087505,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUA6IgQMAa8DRetAHQxDESsQrAXferAAR7EKBA?lk3s=81f88b70&x-expires=1749106800&x-signature=sUo3DocADrJgAQH1HrlTc0HQS1E%3D&shp=81f88b70&shcp=-,14,コンカフェ嬢に給料聞いてみた #借金 #お金ない #借金返済 #コンカフェ嬢 #コンカフェ,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7494430561600310033,"つまり年収は?え、年収?職業何してます?コンカフェ所してまーすコンカフェ所ですか?ご年齢は?カプチーノとバッグでーす時給いくらですか?時給だけだったら1200円です

仕給ってことですか?そうです、そうです。それはそうか。最高どのぐらい稼げてます?週5で出て、バースデーイベントの時は最大70ぐらいですかね。めっちゃ稼げますね。ちなみに僕みたいな人でも働けたりします?いやー、さすがにそれは。そうですよね。太陽線の未来に期待ということで。はい。

",
https://www.tiktok.com/@hensaikitsui/video/7473032949231914260,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oAuvArdIxPICaA0PAdAQrF4LdeFIzfE4DGsEAe?lk3s=81f88b70&x-expires=1749106800&x-signature=MThYf7X%2FZel2CMJOnsnqkl025Gc%3D&shp=81f88b70&shcp=-,13,性別で借りれる金額は変わる？#借金 #滞納 #お金 #社長 #自己破産 #貯金 #クレカ #クレジットカード,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7473033009285958417,"お金を借りるときって男か女かで金額って変わりますか?結論変わらないと思いますね仕事とか返済能力とか措置系ですかねなるほどあともう一つ質問があるんですけどクレジットカードの現金化クレジットカードを使ってすぐに今すぐ現金化したいんですけど一番いい還元率というかパーセントがもらえる方法ってありますか?

そもそも現金化が規約違反なんでやっていいわけじゃないんですけど例えばiPhoneを買って使わなくなったんで売るとかだったら実質的な現金化にはなるですよね例えば97%とかでそのまま買い取り屋さんとかに売れるんで樋口 そうなんですか じゃあ買ってそのまま売れば97%で樋口 97%ぐらい多分いけると思います 樋口 へえ

",
https://www.tiktok.com/@hensaikitsui/video/7474910146544585992,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIIKtOzAhOEIxfu8BAELE3iCLAABZwPziNBAnv?lk3s=81f88b70&x-expires=1749106800&x-signature=wlJCyTa7ruS2%2B1hd9YEn3VqbySA%3D&shp=81f88b70&shcp=-,12,ホス狂いからの質問 #借金 #滞納 #お金 #社長 #自己破産 #貯金 #クレカ #クレジットカード #デュース整理 #おすすめ #お金の勉強 #ホス狂い,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7474910231454092048,"上場企業の細狂いから質問が来てますポストに1億円くらい使ってそのうちの4分の1くらいをクレカで切っちゃったらしいんですけどこれで自己破産できますかって質問が来てます2500万くらいをクレカで払えてるのがすごい良いですね返せなかったらまず

訴状みたいなのが弁護士から通知が来て返さなかったら今度訴状みたいな感じで裁判を起こすぞって脅されてそれでも動かなかったらちゃんと裁判を起こされます早いと1ヶ月以内とかで判決が出て今度強制執行っていうのが裁判所から出るんですねそうすると防衛だったら給与を抑えられたりとかあとは銀行口座の残高とか持ってる不動産とか色々調べ上げられてそれを全部差し押さえされてお金回収されます

なるほどってことはもうこの人は上場企業とかだから結構まずいって感じですよね普通にもう一問なしだったら自己破産できるんですかね自己破産しなくても死ぬわけではないんですけどこの場合自己破産できますかできると思いますホストに使ったお金でもできるんですかホストの会計をクレカで払っても自己破産は基本的にはされますただもう最初から払うつもりがなくて切って飛ぶっていうのがバレちゃうと成立しない可能性がありますなるほど

",
https://www.tiktok.com/@hensaikitsui/video/7440057686160461074,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/owjIDgVoEQAMtZAXNeynAeIpsAIeNCGqOQLjTL?lk3s=81f88b70&x-expires=1749106800&x-signature=%2BvLMqSAFoHTWbaejaV5fEWy2nAw%3D&shp=81f88b70&shcp=-,12,減らしたい人ー？🙋 #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #貯金 #ブラック,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7440057759091313409,借金は本当に減らせます。分かってない人結構多いんですけど、借金ってカス側からしたら返せないことが本当にリスクなんですよ。だから借金額が払えないときは、交渉すれば月々の返済額も減らすことができるし、そもそも借金の総額自体を減らすこともできるので、ちょっとでも気になっている方は、僕のプロフィールの公式LINEからぜひ相談してみてください。,
https://www.tiktok.com/@hensaikitsui/video/7486805499015482642,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ooXIoQesAAL1Dw08rLetPPGC0rzkeIElYn5xDM?lk3s=81f88b70&x-expires=1749106800&x-signature=fo25MsoJjhR2Tkn%2B5WQdn1Ip8fw%3D&shp=81f88b70&shcp=-,10,ホストで6億の借金返せますか？@zerodirector3 #ホスト #ホストクラブ #借金 #滞納 #クレカ #クレジットカード #貯金 #自己破産 #お金,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7486805566057106193,"100万円は間違いなく稼がせます100万ですか?はい

内装めっちゃ綺麗ですね 用具絵描かれてます レオさんってコストでどのぐらい稼がれてるんですか?もうプレイヤーじゃなくなったんですけど 現金の時は300万ぐらいです それって月収ですよね?はい月収です 借金返済できそうですね 学利よるんじゃないですか?

ぶっちゃけホストの仕事ってコミュ力ないとちょっと難しいんじゃないですかね教育次第だと思うんでLコレではしっかり教育しますんでコミュ障でも大丈夫ですTikTok見てる人たちがレオさんの元で働きたいってなったらどのぐらい稼がせれますかねやる気次第なんですけど100万円は間違いなく稼がせます100万ですかはい

僕借金6億あるんですけどここで働いたら返せますかね6億返せますマジですかまずエルコレのナンバーワンを目指さなきゃいけないですねちなみにそれになると大体どんぐらい稼げるんですかね年収2億ぐらいは稼げると思いますじゃあ僕3年で返済できますねめっちゃ夢ありますねもし見てる人の中で働きたいという人いたら働きたいってコメントしておいてくださいお願いします",
